Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature;;;;;;;;;
"spotify:track:2QAwkI8L0UVBpjHJ6PwBzn,""Passion Whine"",""Farruko Presents Los Menores"",""Farruko";"Sean Paul"",2016-02-22,213311,76,false,,2025-08-15T02:21:33Z,""reggaeton,trap latino,dancehall"",""Carbon Fiber Music"",0.756,0.689,10,-3.87,0,0.0648,0.327,0,0.0586,0.782,162.006,4";;;;;;;;
"spotify:track:6gXWURMA2o0R6pB0z64K6Q,""Lola"",""Lola"",""Jedis";Gote;"Nolep"",2021-03-28,263000,76,true,,2025-08-08T15:18:00Z,""reggaeton mexa"",""jedismusic"",0.797,0.851,5,-3.588,0,0.0636,0.318,0,0.296,0.968,74.013,4";;;;;;;
"spotify:track:60MoJbvR2Bc11U6BVnYLRE,""Soltandose El Pelo"",""Soltandose El Pelo"",""Sammy & Falsetto";"Ñengo Flow"",2012-05-27,242181,54,true,,2025-08-04T17:32:45Z,""reggaeton,trap latino"",""SourceLid, LLC"",0.703,0.73,1,-4.802,0,0.345,0.384,0,0.433,0.863,178.013,4";;;;;;;;
"spotify:track:0BenZn1xELuxhb7Pjwyjxv,""Hooka"",""Meet The Orphans"",""Don Omar";"Plan B"",2010-01-01,237973,78,false,,2025-08-04T17:20:02Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.73,0.863,1,-5.082,1,0.153,0.0373,0,0.491,0.818,170.017,4";;;;;;;;
"spotify:track:0Imc5xRXd0eV9Ln55M1kz6,""More"",""La Fórmula"",""Zion";Jory Boy;"Ken-Y"",2012-08-21,240733,77,false,,2025-08-04T17:15:35Z,""reggaeton,trap latino"",""Pina Records"",0.686,0.78,1,-6.662,0,0.107,0.191,0,0.118,0.867,172.059,4";;;;;;;
"spotify:track:2CRXFBkRh0V7FZL5kuiqdO,""Amnesia"",""Amnesia"",""La Santa Grifa"",2021-06-11,188604,75,true,,2025-08-04T17:10:51Z,""hip hop mexicano,hip hop latino,sierreño triste"",""La Santa Grifa"",0.818,0.638,11,-6.926,0,0.225,0.00673,0,0.495,0.783,112.753,4";;;;;;;;;
"spotify:track:2amAkuq2kUFgo87zQLMorw,""Hace Mucho Tiempo"",""Sentimiento, Elegancia y Maldad"",""Arcángel"",2013-11-19,171333,73,false,,2025-08-04T15:26:03Z,""reggaeton,trap latino,urbano latino"",""Pina Records"",0.688,0.768,8,-5.626,0,0.0747,0.611,0.0000268,0.114,0.737,89.966,4";;;;;;;;;
"spotify:track:62NeZ2Vtrz5HgtQibleMNs,""Diablita (feat. Anuel AA & Baby Rasta)"",""Trap Capos: Season 1"",""Trap Capos";Noriel;Anuel AA;"Baby Rasta"",2016-10-07,213613,77,true,,2025-08-04T15:22:01Z,""trap latino,trap,dembow,reggaeton,urbano latino,Música latina"",""Sony Music Latin"",0.807,0.631,8,-4.883,1,0.111,0.407,0,0.117,0.126,129.902,4";;;;;;
"spotify:track:6d3q0F9VNtdxQUTVlRcet6,""Querer Querernos"",""Querer Querernos"",""Canserbero"",2011-09-16,240047,78,false,,2025-08-04T15:07:14Z,""hip hop latino,rap"",""Fundacion El Canserbero"",0.667,0.677,8,-8.469,0,0.23,0.659,0.000014,0.113,0.632,93.643,4";;;;;;;;;
"spotify:track:4WcgfJRhF4gCGHbpucxype,""Ella Se Contradice (Remix)"",""Ella Se Contradice (Remix)"",""Baby Rasta y Gringo";Plan B;Kendo Kaponi;Don Omar;"Syko"",2017-09-25,361013,28,false,,2025-08-04T14:16:49Z,""reggaeton,trap latino,urbano latino"",""Wolflow Music"",0.762,0.706,4,-9.23,0,0.301,0.353,0,0.707,0.924,76.519,4";;;;;
"spotify:track:4UY2PRyi0QvA64E9piLWAh,""Y Si La Ves"",""Y Si La Ves"",""Ñejo"",2013-01-01,198125,34,false,,2025-08-02T17:57:33Z,""reggaeton"",""La Fama Alstars, LLC."",0.636,0.673,4,-6.159,0,0.268,0.499,0.000013,0.794,0.737,78.629,4";;;;;;;;;
"spotify:track:1Cq6CuteRDm9u5cYnNq3Wk,""Imagínate Tu"",""Los Illusions, Vol. 1"",""Luigi 21 Plus";"Los Illusions"",2017-02-24,195520,50,true,,2025-08-02T17:46:48Z,""reggaeton"",""2017 Los Illusions Music"",0.773,0.74,1,-4.221,1,0.377,0.238,0,0.149,0.738,170.004,4";;;;;;;;
"spotify:track:7zJLCXgUhTCKnEG2ZPrabh,""Tanto Tiempo"",""Back to Basics"",""Luigi 21 Plus"",2016-08-05,212133,62,false,,2025-08-02T17:38:50Z,""reggaeton"",""Bokisucio Music"",0.665,0.851,1,-4.101,0,0.304,0.39,0,0.0955,0.596,180.141,4";;;;;;;;;
"spotify:track:2uOnsMb9wfSUKj5fkvCpIk,""Flow Violento"",""La Fórmula (Deluxe Edition)"",""Arcángel"",2013-04-30,182586,47,false,,2025-08-02T17:21:39Z,""reggaeton,trap latino,urbano latino"",""Pina Records"",0.793,0.837,9,-6.21,1,0.153,0.259,0,0.162,0.941,80.021,4";;;;;;;;;
"spotify:track:3tI4duDhHmmz1Sp7RX0Jbq,""Mala Conducta (feat. Franco El Gorila)"",""Perreología"",""Alexis y Fido";"Franco """"El Gorilla"""""",2011-03-21,257880,70,false,,2025-08-02T12:34:29Z,""reggaeton,urbano latino"",""Sony Music Latin"",0.711,0.841,6,-4.775,0,0.0917,0.231,0.0000985,0.191,0.964,176.027,4";;;;;;;;
"spotify:track:2H6KJYbuaWiOeAJDkAwses,""Ushh"",""Just Do It"",""Mr. Fox"",2021-02-22,215063,0,true,,2025-08-02T12:30:34Z,""guaracha,dancehall"",""Golden House Records"",0.678,0.659,6,-7.157,0,0.278,0.0449,0,0.165,0.696,180.068,4";;;;;;;;;
"spotify:track:6s2T0cUL8fCxivUgxz7sBE,""Hoy Me Atrevo"",""Broke & Famous"",""Ñejo & Dalmata"",2007-01-01,208733,63,false,,2025-08-02T12:22:09Z,""reggaeton"",""Urban Music"",0.854,0.846,0,-6.641,1,0.146,0.158,0.0000255,0.0525,0.805,98.004,4";;;;;;;;;
"spotify:track:4nuFE7WmAXiJ56RXZbiG43,""Tu Chapo"",""Tu Chapo"",""Ele A El Dominio"",2017-11-22,243795,60,true,,2025-07-31T19:59:09Z,""trap latino,trap"",""Codeine Niggas, LLC"",0.757,0.486,10,-12.425,0,0.28,0.498,0.000706,0.092,0.337,126.083,4";;;;;;;;;
"spotify:track:2dIb0TIw2UJDQJGZTFkceR,""Mi Puta"",""Mi Puta"",""Ele A El Dominio"",2017-01-04,219909,61,true,,2025-07-31T19:55:41Z,""trap latino,trap"",""Codeine Niggas, LLC"",0.925,0.329,7,-14.335,1,0.213,0.455,0.00655,0.11,0.53,122.048,4";;;;;;;;;
"spotify:track:05yMrCIM3QQVLhlAlLMUVQ,""Señal De Vida"",""Ñejo & Dalmata Special Edition"",""Dalmata";"Ñejo"",2012-10-01,240255,70,true,,2025-07-29T22:32:36Z,""reggaeton"",""Dalmata & NEJO"",0.724,0.678,6,-6.681,0,0.0739,0.12,0.000788,0.587,0.687,171.968,4";;;;;;;;
"spotify:track:2snwj1VCe55PMcOt73GIaQ,""Deseo Animal"",""Dalmata Collection"",""Dalmata"",2014-11-11,246830,49,false,,2025-07-29T22:32:30Z,""reggaeton"",""Fm Music Corp"",0.765,0.787,2,-6.47,1,0.0572,0.136,0.00268,0.0828,0.862,97.99,4";;;;;;;;;
"spotify:track:2XuHpCSBb7eo3kiHYF5OIK,""Dulce Carita (feat. Lennox & Zion)"",""Dulce Carita (feat. Zion & Lennox)"",""Dalmata";ZION;"Lennox"",2014-09-13,231253,66,false,,2025-07-29T22:29:29Z,""reggaeton"",""FM Music Corp."",0.715,0.731,1,-6.235,0,0.0572,0.104,0,0.0719,0.481,92.976,4";;;;;;;
"spotify:track:01vHGJRvJ6EZW9KO8NtZpi,""Un Polvo (feat. Bad Bunny, Arcángel, Ñengo Flow & De La Ghetto)"",""Un Polvo (feat. Bad Bunny, Arcángel, Ñengo Flow & De La Ghetto)"",""Maluma";Bad Bunny;Arcángel;Ñengo Flow;"De La Ghetto"",2016-11-16,306373,74,true,,2023-07-02T01:08:38Z,""reggaeton,Música latina,urbano latino,trap latino"",""Sony Music Latin"",0.811,0.681,6,-4.715,0,0.0712,0.673,0,0.636,0.468,134.062,4";;;;;
"spotify:track:4DS7HoqrKq1dDjeYOKBlu9,""De las 2 (feat. Bad Bunny & Arcángel)"",""Trap Capos II"",""Trap Capos";Noriel;Bad Bunny;"Arcángel"",2018-04-13,260386,81,true,,2023-07-02T01:02:03Z,""trap latino,trap,dembow,reggaeton,Música latina,urbano latino"",""Sony Music Latin/Ganda Entertainment"",0.744,0.696,8,-5.015,0,0.117,0.71,0,0.0808,0.406,120.146,4";;;;;;
"spotify:track:4HLGAcqh05iAqsCCs8ayrq,""Una Noche Más"",""The Beginning"",""KEVIN ROLDAN";"Nicky Jam"",2017-01-20,216000,66,false,,2023-07-02T00:52:26Z,""reggaeton,trap latino,urbano latino,Música latina"",""Kapital Music & Entertainment"",0.778,0.736,10,-6.007,1,0.145,0.516,0,0.431,0.639,169.979,4";;;;;;;;
"spotify:track:3AtfmXxTKKn0QIEbdRRvJI,""La Curiosidad"",""PB.DB. The Mixtape"",""Maluma"",2015-03-06,219186,69,false,,2023-07-02T00:47:33Z,""reggaeton,Música latina,urbano latino"",""Columbia"",0.614,0.785,11,-5.803,0,0.0499,0.122,0.000971,0.0729,0.624,168.034,4";;;;;;;;;
"spotify:track:7n4iUbP4pHEUwZU5kYuLgB,""Curiosidad"",""Curiosidad"",""Nicky Jam"",2013-07-03,201525,0,false,,2023-07-02T00:44:14Z,""reggaeton,Música latina"",""La Industria INC"",0.757,0.783,8,-6.003,0,0.0931,0.215,0,0.335,0.898,150.068,4";;;;;;;;;
"spotify:track:5h8Etk285Yfuk8bAjP3YtP,""Amor de Antes - Remix"",""Puesto pa lo mío"",""Amaro";Plan B;"Ñengo Flow"",2014-06-18,297960,0,false,,2023-07-02T00:36:11Z,""reggaeton,trap latino"",""Dinastia INC"",0.561,0.82,9,-5.452,0,0.219,0.359,0.00964,0.932,0.666,86.858,4";;;;;;;
"spotify:track:2csDKaGRNwR0J9gCtlLkWr,""Nunca Imagine - Remix"",""Nunca Imagine (Remix)"",""Justin Quiles";"KEVIN ROLDAN"",2015-07-24,206576,69,false,,2023-06-18T16:39:38Z,""reggaeton,trap latino,urbano latino"",""Rich Music/Ingrooves Records"",0.656,0.773,8,-3.971,1,0.155,0.0698,0,0.305,0.543,180.079,4";;;;;;;;
"spotify:track:6jCF6MQ050engg73RJnN87,""Nunca Me Amo"",""Nunca Me Amo"",""Boy Wonder CF";Jon Z;"Baby Rasta"",2017-09-01,199641,63,false,,2023-06-18T16:36:13Z,""reggaeton,trap latino,trap,dembow"",""Chosen Few Emerald Ent. Inc."",0.813,0.787,8,-4.098,0,0.177,0.216,0,0.0594,0.45,130.065,4";;;;;;;
"spotify:track:2oJH69cuNyWpCmZyTmvrEN,""Dutty Love"",""Don Omar Presents MTO2: New Generation"",""Don Omar";"NATTI NATASHA"",2012-01-01,285333,77,false,,2023-06-18T16:33:36Z,""reggaeton,urbano latino,Música latina,bachata"",""UMLE - Machete"",0.736,0.881,1,-3.339,1,0.0887,0.238,0.0000121,0.11,0.916,89.998,4";;;;;;;;
"spotify:track:0Mk48GaMgw0qz0auSymuHd,""Perdido En Tus Ojos"",""The Last Don II"",""Don Omar";"NATTI NATASHA"",2015-06-16,234080,63,false,,2023-06-18T16:32:08Z,""reggaeton,urbano latino,Música latina,bachata"",""UMLE - Machete"",0.684,0.882,5,-4.546,1,0.0312,0.169,0.00000195,0.226,0.787,95.986,4";;;;;;;;
"spotify:track:0A7uLa2SqVK5s5Y2V3kCyW,""Good Looking"",""Meet The Orphans"",""Don Omar"",2010-01-01,258613,70,false,,2023-06-18T16:26:01Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.624,0.88,1,-6.695,1,0.159,0.00892,0,0.814,0.756,93.019,4";;;;;;;;;
"spotify:track:2Pur6ZCZD4jXqK8lWGQoCC,""Jangueo"",""King Of Kings"",""Don Omar"",2006-01-01,233480,45,false,,2023-06-18T16:25:30Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.777,0.943,2,-4.187,0,0.115,0.0173,0.00000248,0.356,0.963,91.994,4";;;;;;;;;
"spotify:track:5ZKpfyH1GuLlml6ZHeEUnX,""Provócandome"",""The Last Don"",""Don Omar"",2003-01-01,132253,53,false,,2023-06-09T18:29:05Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.796,0.74,5,-6.639,0,0.0588,0.528,0,0.193,0.769,95.018,4";;;;;;;;;
"spotify:track:5IRgWZTInHCWD4o6jlSJ5r,""Intocable"",""The Last Don"",""Don Omar"",2003-01-01,166720,52,false,,2023-06-09T18:27:03Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.889,0.649,7,-8.073,1,0.165,0.0933,0.000409,0.101,0.449,95.029,4";;;;;;;;;
"spotify:track:468L8HV8IykzwRs4eEXn4Y,""Movimiento de Caderas"",""The SexyTrip"",""Rayo & Toby"",2011-01-28,190000,0,false,,2023-06-09T18:14:50Z,""reggaeton"",""Rayo & Toby"",0.726,0.584,7,-6.41,1,0.475,0.108,0,0.109,0.68,180.225,4";;;;;;;;;
"spotify:track:0JoHqmlqE0W0i9prt6kcHR,""Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)"",""Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)"",""Maluma";Trap Capos;Noriel;Bryant Myers;"Juhn"",2016-10-07,278013,83,true,,2023-06-06T11:58:16Z,""reggaeton,Música latina,urbano latino,trap latino,trap,dembow"",""Sony Music Latin"",0.772,0.547,6,-6.373,0,0.0541,0.0983,0.00000435,0.107,0.0957,130.099,4";;;;;
"spotify:track:4HTzn2qQZ7UqHtw1OsB8wc,""Obsesión"",""Magia"",""Maluma"",2012-08-07,180173,65,false,,2023-06-06T11:55:42Z,""reggaeton,Música latina,urbano latino"",""Columbia"",0.803,0.672,6,-6.187,0,0.108,0.461,0,0.0936,0.761,89.038,4";;;;;;;;;
"spotify:track:1iEwyiSLAunPR6uouANE0O,""El Perdedor"",""Pretty Boy, Dirty Boy"",""Maluma"",2015-10-30,207168,83,false,,2023-06-06T11:52:07Z,""reggaeton,Música latina,urbano latino"",""Sony Music Latin"",0.702,0.73,0,-5.173,0,0.099,0.425,0.00000125,0.148,0.879,173.967,4";;;;;;;;;
"spotify:track:6DUdDIRgLqCGq1DwkNWQTN,""Borro Cassette"",""Pretty Boy, Dirty Boy"",""Maluma"",2015-10-30,207296,86,false,,2023-06-06T11:48:55Z,""reggaeton,Música latina,urbano latino"",""Sony Music Latin"",0.73,0.701,5,-5.885,0,0.106,0.132,0,0.151,0.785,175.95,4";;;;;;;;;
"spotify:track:36cDiC7Akn1K36uJMcqISf,""Conteo"",""King Of Kings"",""Don Omar";"Juelz Santana"",2006-01-01,240026,62,false,,2023-06-06T11:13:40Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.817,0.655,7,-6.956,0,0.224,0.211,0,0.312,0.32,92.994,4";;;;;;;;
"spotify:track:79zvVrn65ksbiGQxrtV4I5,""Guaya Guaya"",""The Last Don II"",""Don Omar"",2015-06-16,193613,81,false,,2023-06-06T10:17:27Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.788,0.873,7,-2.322,1,0.117,0.00607,0.00052,0.0908,0.703,91.981,4";;;;;;;;;
"spotify:track:4nNeRNXmdZWfw3IjAnITZR,""Ella Se Contradice (feat. Plan B)"",""Ella Se Contradice (feat. Plan B)"",""Baby Rasta y Gringo";"Plan B"",2009-08-12,256756,38,false,,2023-06-06T10:14:28Z,""reggaeton"",""Eme Music"",0.768,0.758,4,-8.116,0,0.294,0.111,0,0.376,0.839,76.497,4";;;;;;;;
"spotify:track:4f49sFQko7jHLEFd3tCf5p,""Ojitos Chiquitos"",""King Of Kings"",""Don Omar"",2006-01-01,229026,79,false,,2023-06-06T10:10:01Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.801,0.839,1,-3.267,0,0.24,0.0206,0.0000708,0.0946,0.792,170.013,4";;;;;;;;;
"spotify:track:5r8f7PiRsKLQaHnNlccl3R,""Se Cree Mala"",""La Fórmula"",""Plan B"",2012-08-20,267333,0,false,,2023-06-04T19:55:26Z,""reggaeton"",""Pina Records"",0.828,0.77,0,-5.292,1,0.0931,0.147,0.0000285,0.154,0.94,79.999,4";;;;;;;;;
"spotify:track:7d8eGSZucAMNn1stafoey2,""Te Dijeron"",""La Fórmula"",""Plan B"",2012-08-20,183853,1,false,,2023-06-04T19:52:11Z,""reggaeton"",""Pina Records"",0.785,0.86,4,-5.309,0,0.0512,0.127,0,0.408,0.547,89.978,4";;;;;;;;;
"spotify:track:42nEwCq8NImsQcdisEn8hF,"""",""Si No Le Contesto"","""",2010-01-01,0,0,false,,2023-06-04T19:48:20Z,"""",""La Society"",0.847,0.753,1,-4.698,0,0.0538,0.118,0,0.281,0.534,94.999,4";;;;;;;;;
"spotify:track:1AddbBdKFz8wdqatGVSsYS,""Es Un Secreto"",""Cipote Carnaval 2011"",""Plan B"",2011-06-20,192053,58,false,,2023-06-04T19:45:27Z,""reggaeton"",""Sony Music Entertainment"",0.838,0.732,6,-6.266,0,0.0432,0.114,0.00000149,0.0682,0.525,95.011,4";;;;;;;;;
"spotify:track:57UOrHZvvd3KxckM3D8Hvf,""¿Por Que Te Demoras?"",""¿Por Que Te Demoras?"",""Plan B"",2010-01-01,191400,55,false,,2023-06-04T19:42:23Z,""reggaeton"",""La Society"",0.887,0.784,2,-6.318,0,0.0703,0.0375,0,0.0544,0.928,96.044,4";;;;;;;;;
"spotify:track:5ZFpEsxK5VlLkJi3v7ar2Y,""Fanática Sensual"",""Love And Sex"",""Plan B"",2014-08-25,240320,4,false,,2023-06-04T19:38:44Z,""reggaeton"",""Pina Records"",0.793,0.853,1,-3.655,1,0.0477,0.0937,0,0.085,0.906,164.022,4";;;;;;;;;
"spotify:track:2YAQa5dl4GWo0GuVliWvdR,""Candy"",""Candy"",""Plan B"",2013-09-14,207528,72,false,,2023-06-04T19:36:06Z,""reggaeton"",""Pina Records"",0.9,0.858,11,-3.814,0,0.112,0.275,0,0.56,0.592,96.006,4";;;;;;;;;
"spotify:track:4fhF0iJffyUJReKSecg78m,""Mundo de Piedra"",""Muerte"",""Canserbero"",2012-03-22,284813,58,false,,2023-06-04T19:31:21Z,""hip hop latino,rap"",""La Biblioteca, LLC"",0.784,0.73,1,-6.177,0,0.191,0.00523,0,0.107,0.0415,94.409,4";;;;;;;;;
"spotify:track:2auNjgM4xIOANxtZT4Xe9z,""Pensando en Ti"",""Vida"",""Canserbero"",2010-01-01,244062,63,false,,2023-06-04T19:23:30Z,""hip hop latino,rap"",""La Biblioteca, LLC"",0.434,0.758,9,-4.807,0,0.312,0.597,0.00000293,0.248,0.473,178.589,4";;;;;;;;;
"spotify:track:1nSPlJY53DG3avK6UfpDpZ,""Jeremías 17-5"",""Muerte"",""Canserbero"",2012-03-22,318328,61,true,,2023-06-04T19:20:47Z,""hip hop latino,rap"",""La Biblioteca, LLC"",0.644,0.791,5,-4.587,1,0.273,0.157,0,0.314,0.408,91.753,4";;;;;;;;;
Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature;;;;;;;;;
"spotify:track:1LzNfuep1bnAUR9skqdHCK,""Fade Into You"",""So Tonight That I Might See"",""Mazzy Star"",1993-10-05,295600,88,false,,2026-04-20T21:28:30Z,""dream pop,shoegaze,slowcore"",""Capitol Records"",0.417,0.33,9,-13.925,1,0.0275,0.247,0.000689,0.0677,0.175,157.113,3";;;;;;;;;
"spotify:track:3LDkLpuxQlEuEiZmkxpr8S,""Far From Any Road"",""Singing Bones"",""The Handsome Family"",2003-09-29,166493,73,false,,2026-04-20T19:57:31Z,""gótico sureño,country alternativo,americana"",""Milk & Scissors"",0.707,0.556,9,-10.101,0,0.0303,0.19,0.0159,0.388,0.746,120.028,4";;;;;;;;;
"spotify:track:5lDixe3b2yQDQ18lAUoSWq,""Wicked Game"",""Best Of Chris Isaak"",""Chris Isaak"",2006-05-09,286880,62,false,,2026-04-20T18:26:16Z,"""",""Chris Isaak"",0.664,0.552,9,-7.723,1,0.0264,0.746,0.00963,0.0838,0.287,112.52,4";;;;;;;;;
"spotify:track:2dURQIBrw3XcHyVZlfdpC1,""Two of Hearts"",""Better Than Heaven"",""Stacey Q"",1986,239693,69,false,,2026-03-20T23:14:44Z,""hi-nrg,disco italiano,freestyle"",""Atlantic Records"",0.824,0.506,5,-7.12,0,0.0291,0.124,0,0.113,0.654,130.717,4";;;;;;;;;
"spotify:track:2nMeu6UenVvwUktBCpLMK9,""Young And Beautiful"",""Young And Beautiful"",""Lana Del Rey"",2013-01-01,236053,89,false,,2026-01-07T20:22:50Z,"""",""Polydor Records"",0.324,0.416,11,-8.92,0,0.0368,0.262,0.0000369,0.11,0.151,113.986,4";;;;;;;;;
"spotify:track:5jqNQZBwbZWQXPWfo0ygZF,""Art Deco"",""Honeymoon"",""Lana Del Rey"",2015-09-18,295066,81,false,,2026-01-07T19:58:45Z,"""",""Polydor Records"",0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,5";;;;;;;;;
"spotify:track:0EF1EE8zusg3Y869e56JFd,""Nothing's New"",""Good God!"",""Rio Romeo"",2022-09-23,211000,81,false,,2026-01-07T19:48:43Z,"""",""FRTYFVE"",0.421,0.394,11,-8.312,1,0.0277,0.863,0.00000474,0.0984,0.399,96.192,3";;;;;;;;;
"spotify:track:2mdEsXPu8ZmkHRRtAdC09e,""Cinnamon Girl"",""Norman Fucking Rockwell!"",""Lana Del Rey"",2019-08-30,300683,89,false,,2026-01-07T19:40:02Z,"""",""Polydor Records"",0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,5";;;;;;;;;
"spotify:track:21qg0IBZf8R12qHd9A3AA4,""Salvatore"",""Honeymoon"",""Lana Del Rey"",2015-09-18,281093,83,false,,2026-01-07T18:21:48Z,"""",""Polydor Records"",0.304,0.311,11,-9.647,0,0.0344,0.675,0.00195,0.12,0.115,117.68,4";;;;;;;;;
"spotify:track:0wrWxW18WK2MkrfDpRHkyh,""Me and the Devil"",""Sugarbread"",""Soap&Skin"",2013-03-11,185000,79,false,,2026-01-07T18:15:47Z,"""",""[PIAS]"",0.584,0.446,7,-7.042,1,0.028,0.494,0.00783,0.111,0.222,89.302,4";;;;;;;;;
"spotify:track:2S2od3hT7ceytw7d1pTRuE,""Again (feat. XXXTENTACION)"",""Again (feat. XXXTENTACION)"",""Noah Cyrus";"XXXTENTACION"",2017-09-22,193961,84,false,,2026-01-07T17:54:11Z,""rap emo"",""Records Label, LLC"",0.664,0.738,9,-4.095,0,0.0338,0.188,0.0000575,0.135,0.203,119.973,4";;;;;;;;
"spotify:track:612bl0KHzyyxEhPzuMqM6e,""Golden Brown - Slowed Down Version"",""Golden Brown"",""The Stranglers"",1981-12-28,248494,82,false,,2026-01-07T17:41:49Z,""proto-punk,new wave"",""Rhino"",0.532,0.419,0,-13.466,0,0.032,0.145,0.0619,0.163,0.422,156.845,3";;;;;;;;;
"spotify:track:3qhlB30KknSejmIvZZLjOD,""End of Beginning"",""DECIDE"",""Djo"",2022-09-16,159245,97,false,,2026-01-07T17:39:24Z,"""",""Djo"",0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4";;;;;;;;;
"spotify:track:0YVh3SyU4dS7jOWIFQ1tTf,""LET THE WORLD BURN"",""THE CASTLE NEVER FALLS"",""Chris Grey"",2024-10-18,163290,78,false,,2026-01-07T17:35:18Z,""dark r&b"",""Chris Grey"",0.377,0.557,5,-6.934,0,0.0311,0.128,0,0.163,0.248,92.89,4";;;;;;;;;
"spotify:track:63px7PzZZXf9SmQnp1nkwc,""If He Likes It Let Him Do It"",""Portamento"",""The Drums"",2011-01-01,231243,43,false,,2026-01-07T17:18:10Z,""indie"",""Universal-Island Records Ltd."",0.419,0.717,11,-6.71,0,0.0351,0.0267,0.0943,0.1,0.161,169.956,4";;;;;;;;;
"spotify:track:6XcoiOYiNbIxzpt8WRxq8Z,""Du hast"",""Sehnsucht (Remastered 2023)"",""Rammstein"",1997-08-22,235600,78,false,,2025-01-24T02:39:25Z,""metal industrial,metal,rock industrial,industrial"",""Vertigo Berlin"",0.642,0.899,9,-6.92,0,0.0381,0.00171,0.135,0.326,0.726,125.115,4";;;;;;;;;
"spotify:track:7chdmuCsp3cZDK1drpm3lj,""The Forsaken Waltz"",""The Forsaken Waltz"",""Joshua Kyan Aalampour"",2023-01-01,128783,0,false,,2024-10-07T08:23:33Z,""música clásica"",""Joshua Kyan Aalampour"",0.368,0.259,2,-15.208,1,0.0327,0.942,0.871,0.126,0.183,139.333,4";;;;;;;;;
"spotify:track:6QeYSvYqYUsfBzsApbjDHO,""Cigarettes out the Window"",""Who Really Cares"",""TV Girl"",2016-02-25,198960,87,false,,2024-06-23T22:50:51Z,"""",""TV Girl"",0.625,0.659,0,-5.669,1,0.0337,0.12,0,0.17,0.594,113.551,4";;;;;;;;;
"spotify:track:4NgherJDfCXWBZBYheM4jK,""WASTE"",""DISORDER"",""KXLLSWXTCH"",2021-10-29,120428,72,false,,2024-06-23T22:40:29Z,""trap metal"",""KILL! / EMPIRE"",0.627,0.123,7,-14.411,1,0.0316,0.859,0.00105,0.149,0.11,131.883,4";;;;;;;;;
"spotify:track:44A0o4jA8F2ZF03Zacwlwx,""Je te laisserai des mots"",""Je te laisserai des mots"",""Patrick Watson"",2010-09-10,160853,84,false,,2024-06-23T22:16:38Z,"""",""Secret City Records"",0.303,0.187,2,-16.757,1,0.0356,0.989,0.499,0.102,0.212,132.679,4";;;;;;;;;
"spotify:track:75c2zaSdDBSX0A8Jyvm4fO,""older"",""older"",""Isabel LaRosa"",2023-09-15,137778,76,false,,2024-06-23T22:08:39Z,"""",""Slumbo Labs/RCA Records"",0.466,0.51,3,-7.31,0,0.0348,0.0842,0.00000155,0.0912,0.418,67.513,4";;;;;;;;;
"spotify:track:57j65yC2HggQfmYNc6rdOK,""bad idea!"",""bad idea!"",""girl in red"",2019-09-03,219638,74,true,,2024-06-23T21:56:41Z,""bedroom pop"",""world in red"",0.513,0.807,1,-6.095,1,0.0481,0.0289,0.0548,0.246,0.419,162.026,4";;;;;;;;;
"spotify:track:50iiDJGpAPdr2VTrz999XA,""House Of Balloons / Glass Table Girls"",""Trilogy"",""The Weeknd"",2012-11-13,405213,76,true,,2024-06-23T21:47:49Z,"""",""CP Records"",0.65,0.711,0,-5.417,1,0.0377,0.0121,0.00995,0.301,0.32,89.019,4";;;;;;;;;
"spotify:track:3uNFRvQVEIEsQgHdZFw6Dk,""La petite fille de la mer - Remastered"",""L'apocalypse des animaux (Remastered)"",""Vangelis"",1973-01-01,354906,66,false,,2024-04-15T18:24:12Z,""new age"",""UMC (Universal Music Catalogue)"",0.208,0.153,6,-19.343,0,0.033,0.947,0.778,0.1,0.0385,89.653,3";;;;;;;;;
